Title,Price,Mileage,Location,Description,PublishedDate,Link,ImageURL,Brand,Model,Condition,Transmission,FuelType,EngineCapacity,Year
Bajaj Pulsar 150 2013,470000.0,"50,000 km",Jaffna,"Jaffna, Motorbikes",2 days,https://ikman.lk/en/ad/bajaj-pulsar-150-better-2013-for-sale-jaffna,https://i.ikman-st.com/bajaj-pulsar-150-better-2013-for-sale-jaffna/f09d7efc-3de9-4fee-b37a-60ca22922e20/142/107/cropped.jpg,,,,,,,2013.0
TVS Ntorq 125 2019,480000.0,"81,400 km",Gampaha,"Gampaha, Motorbikes",2 days,https://ikman.lk/en/ad/tvs-ntorq-125-125cc-2019-for-sale-gampaha,https://i.ikman-st.com/tvs-ntorq-125-125cc-2019-for-sale-gampaha/d93eaaa0-1b25-4e8b-be90-a3dc03efa150/142/107/cropped.jpg,,,,,,,2019.0
Toyota Aqua for Rent,6000.0,,Colombo,"Colombo, Rentals",2 days,https://ikman.lk/en/ad/toyota-aqua-for-rent-for-sale-colombo-761,https://i.ikman-st.com/toyota-aqua-for-rent-for-sale-colombo-761/97cd72ad-f8b2-4b98-a93c-a5fb64ef2777/142/107/cropped.jpg,,,,,,,
Bajaj Pulsar NS200 2026,509975.0,0 km,Gampaha,"Gampaha, Motorbikes",2 days,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2026-for-sale-gampaha-114,https://i.ikman-st.com/bajaj-pulsar-ns200-2026-for-sale-gampaha-114/eef39ca6-921e-4e8c-91b1-cd4314c3d35d/142/107/cropped.jpg,,,,,,,2026.0
Toyota Taisor V Grade 2025,12290000.0,10 km,Colombo,"Colombo, Cars",2 days,https://ikman.lk/en/ad/toyota-taisor-v-grade-2025-for-sale-colombo-55,https://i.ikman-st.com/toyota-taisor-v-grade-2025-for-sale-colombo-55/25be2d9a-e606-4b4d-956e-47c592e97d09/142/107/cropped.jpg,,,,,,,2025.0
Rent a car - MG Jeep,8000.0,,Colombo,"Colombo, Rentals",2 days,https://ikman.lk/en/ad/rent-a-car-mg-jeep-for-sale-colombo-106,https://i.ikman-st.com/rent-a-car-mg-jeep-for-sale-colombo-106/52f93e55-c7fd-45cf-8ff2-ab6606bc1fc0/142/107/cropped.jpg,,,,,,,
TVS Raider 125 2026,156500.0,0 km,Kalutara,"Kalutara, Motorbikes",2 days,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-kalutara-201,https://i.ikman-st.com/tvs-raider-125-2026-for-sale-kalutara-201/ef0bb6cc-8526-4bb4-b285-6f7bf20fb26a/142/107/cropped.jpg,,,,,,,2026.0
Rent a car - Honda vezel,8000.0,,Colombo,"Colombo, Rentals",2 days,https://ikman.lk/en/ad/rent-a-car-honda-vezel-for-sale-colombo-2409,https://i.ikman-st.com/rent-a-car-honda-vezel-for-sale-colombo-2409/d4bf5d0f-9cd2-40bf-9c75-51d008aeddff/142/107/cropped.jpg,,,,,,,
Rent a Car Suzuki Alto,4000.0,,Colombo,"Colombo, Rentals",2 days,https://ikman.lk/en/ad/rent-a-car-suzuki-alto-for-sale-colombo-2733,https://i.ikman-st.com/rent-a-car-suzuki-alto-for-sale-colombo-2733/628134e4-a87e-43e5-bc7b-9b0090e74d5d/142/107/cropped.jpg,,,,,,,
Rent a car Toyota CHR,12000.0,,Gampaha,"Gampaha, Rentals",2 days,https://ikman.lk/en/ad/rent-a-car-toyota-chr-for-sale-gampaha-299,https://i.ikman-st.com/rent-a-car-toyota-chr-for-sale-gampaha-299/648ed279-9f08-424e-b93a-f312e9a9c6d4/142/107/cropped.jpg,,,,,,,
Rent a Car Toyota Land Cruiser Prado 150,23000.0,,Gampaha,"Gampaha, Rentals",2 days,https://ikman.lk/en/ad/rent-a-car-toyota-land-cruiser-prado-150-for-sale-gampaha-91,https://i.ikman-st.com/rent-a-car-toyota-land-cruiser-prado-150-for-sale-gampaha-91/59287f28-6b7c-4a72-83ae-eff76ba9ac34/142/107/cropped.jpg,,,,,,,
Bajaj Pulsar N160 Premium 2025,416100.0,0 km,Colombo,"Colombo, Motorbikes",2 days,https://ikman.lk/en/ad/bajaj-pulsar-n160-premium-2025-for-sale-colombo-631,https://i.ikman-st.com/bajaj-pulsar-n160-premium-2025-for-sale-colombo-631/fda1758a-da49-4a2c-8975-768eff53c188/142/107/cropped.jpg,,,,,,,2025.0
Toyota Prius Rent a Car,7500.0,,Colombo,"Colombo, Rentals",2 days,https://ikman.lk/en/ad/toyota-prius-rent-a-car-for-sale-colombo-140,https://i.ikman-st.com/toyota-prius-rent-a-car-for-sale-colombo-140/775d65d0-784b-4dac-a073-4dd5bc6230a4/142/107/cropped.jpg,,,,,,,
Bajaj Pulsar N160 2025,370100.0,0 km,Colombo,"Colombo, Motorbikes",2 days,https://ikman.lk/en/ad/bajaj-pulsar-n160-2025-for-sale-colombo-551,https://i.ikman-st.com/bajaj-pulsar-n160-2025-for-sale-colombo-551/e814ed87-55be-4df9-b9fb-954f33bc1296/142/107/cropped.jpg,,,,,,,2025.0
Toyota Taisor V Grade 2025,12390000.0,10 km,Colombo,"Colombo, Cars",2 days,https://ikman.lk/en/ad/toyota-taisor-v-grade-2025-for-sale-colombo-57,https://i.ikman-st.com/toyota-taisor-v-grade-2025-for-sale-colombo-57/d2b09045-c3ac-4720-92b6-4ce58dfc00e3/142/107/cropped.jpg,,,,,,,2025.0
Bajaj Discover 125 2025,252100.0,0 km,Colombo,"Colombo, Motorbikes",2 days,https://ikman.lk/en/ad/bajaj-discover-125-2025-for-sale-colombo-805,https://i.ikman-st.com/bajaj-discover-125-2025-for-sale-colombo-805/aa958a17-52ba-408d-a018-3f0a3b680212/142/107/cropped.jpg,,,,,,,2025.0
Nissan X Trail T30 QR20 Knock Sensor,6500.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/nissan-x-trail-t30-qr20-knock-sensor-for-sale-colombo,https://i.ikman-st.com/nissan-x-trail-t30-qr20-knock-sensor-for-sale-colombo/1930e16e-09af-40e2-b48e-89b564c2f41f/142/107/cropped.jpg,,,,,,,
Nissan X Trail T31 Fog Light,9500.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/nissan-x-trail-t31-fog-light-for-sale-colombo,https://i.ikman-st.com/nissan-x-trail-t31-fog-light-for-sale-colombo/04a37396-c3f3-42bc-9277-60d0359b3d10/142/107/cropped.jpg,,,,,,,
Nissan AD Wagon Y11 Side Mirror,12000.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/nissan-ad-wagon-y11-side-mirror-for-sale-colombo,https://i.ikman-st.com/nissan-ad-wagon-y11-side-mirror-for-sale-colombo/74adac6a-93a7-40fd-93bf-30ca5d53ace8/142/107/cropped.jpg,,,,,,,
Suzuki Swift HT51s Front Brake Caliper,7500.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/suzuki-swift-ht51s-front-brake-caliper-for-sale-colombo,https://i.ikman-st.com/suzuki-swift-ht51s-front-brake-caliper-for-sale-colombo/e81dbbdc-6f9f-45f4-b83f-25c191cbc166/142/107/cropped.jpg,,,,,,,
Toyota Vitz KSP90 Engine Mount,15000.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/toyota-vitz-ksp90-engine-mount-for-sale-colombo,https://i.ikman-st.com/toyota-vitz-ksp90-engine-mount-for-sale-colombo/37222bfb-7080-4704-8a2a-cb1b90ecdff3/142/107/cropped.jpg,,,,,,,
Nissan March K12 Radiator Support Panel,18000.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/nissan-march-k12-radiator-support-panel-for-sale-colombo,https://i.ikman-st.com/nissan-march-k12-radiator-support-panel-for-sale-colombo/a30d2939-dd62-4e1c-aa0a-1be7ad8f9baa/142/107/cropped.jpg,,,,,,,
Toyota Taisor V Grade 2025,12290000.0,20 km,Colombo,"Colombo, Cars",2 days,https://ikman.lk/en/ad/toyota-taisor-v-grade-2025-for-sale-colombo-56,https://i.ikman-st.com/toyota-taisor-v-grade-2025-for-sale-colombo-56/8dd1cd99-2f94-45b7-8a6c-7289663d8d54/142/107/cropped.jpg,,,,,,,2025.0
255/60 R18 NANKANG TYRE FOR NISSAN NAVARA,51820.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/255-60-r18-nankang-tyre-for-nissan-navara-for-sale-colombo,https://i.ikman-st.com/255-60-r18-nankang-tyre-for-nissan-navara-for-sale-colombo/2ebb3b50-378d-41cd-a7c7-15fb5a8dc15a/142/107/cropped.jpg,,,,,,,
Bajaj CT100 2025 2026,185610.0,0 km,Colombo,"Colombo, Motorbikes",2 days,https://ikman.lk/en/ad/bajaj-ct100-2025-2026-for-sale-colombo,https://i.ikman-st.com/bajaj-ct100-2025-2026-for-sale-colombo/071ce003-fff6-48f3-80a2-8acc1891cbb3/142/107/cropped.jpg,,,,,,,2025.0
Bajaj Pulsar 150 2009,340000.0,"29,170 km",Kalutara,"Kalutara, Motorbikes",2 days,https://ikman.lk/en/ad/bajaj-pulsar-150-2009-for-sale-kalutara-25,https://i.ikman-st.com/bajaj-pulsar-150-2009-for-sale-kalutara-25/170f343b-89b2-4cab-bec8-24b4de01ba59/142/107/cropped.jpg,,,,,,,2009.0
155/65 R14 NANKANG TYRE FOR SUZUKI CELERIO,21360.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/155-65-r14-nankang-tyre-for-suzuki-celerio-for-sale-colombo,https://i.ikman-st.com/155-65-r14-nankang-tyre-for-suzuki-celerio-for-sale-colombo/a77d588e-af59-4c94-b44c-a8fb0cf35bfe/142/107/cropped.jpg,,,,,,,
Mercedes Benz E350 plug in hybrid 2024,59000000.0,"6,000 km",Colombo,"Colombo, Cars",2 days,https://ikman.lk/en/ad/mercedes-benz-e350-plug-in-hybrid-2024-for-sale-colombo,https://i.ikman-st.com/mercedes-benz-e350-plug-in-hybrid-2024-for-sale-colombo/fed52d58-5c1c-4289-9fa0-eee8e283df3e/142/107/cropped.jpg,,,,,,,2024.0
225/55 R18 NANKANG TYRE FOR DEEPAL SL03,40900.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/225-55-r18-nankang-tyre-for-deepal-sl03-for-sale-colombo,https://i.ikman-st.com/225-55-r18-nankang-tyre-for-deepal-sl03-for-sale-colombo/3a51c17b-a18a-43e8-aed4-d35322c83c76/142/107/cropped.jpg,,,,,,,
Bajaj RE 2Stroke Three Wheel 2005,190000.0,,Gampaha,"Gampaha, Three Wheelers",2 days,https://ikman.lk/en/ad/bajaj-re-2stroke-three-wheel-2005-for-sale-gampaha-3,https://i.ikman-st.com/bajaj-re-2stroke-three-wheel-2005-for-sale-gampaha-3/5e6270c9-b450-40dc-9887-10975f7b27b1/142/107/cropped.jpg,,,,,,,2005.0
Suzuki Estilo Zen 2011 2010,3850000.0,"157,000 km",Colombo,"Colombo, Cars",2 days,https://ikman.lk/en/ad/suzuki-estilo-zen-2011-2010-for-sale-colombo,https://i.ikman-st.com/suzuki-estilo-zen-2011-2010-for-sale-colombo/6e863dc3-4333-4d04-a869-a973d9a18dd0/142/107/cropped.jpg,,,,,,,2011.0
Bajaj CT100 Brandnew 2026,184500.0,0 km,Colombo,"Colombo, Motorbikes",2 days,https://ikman.lk/en/ad/bajaj-ct100-brandnew-2026-for-sale-colombo-61,https://i.ikman-st.com/bajaj-ct100-brandnew-2026-for-sale-colombo-61/435ea7d4-1d54-4035-a0df-92580dec17f3/142/107/cropped.jpg,,,,,,,2026.0
Toyota Raize Z Hybrid BsM 2025,14200000.0,0 km,Colombo,"Colombo, Cars",2 days,https://ikman.lk/en/ad/toyota-raize-z-hybrid-bsm-2025-for-sale-colombo-2,https://i.ikman-st.com/toyota-raize-z-hybrid-bsm-2025-for-sale-colombo-2/0fa43db0-b4c8-4186-b3be-68a1110ad8fd/142/107/cropped.jpg,,,,,,,2025.0
Ford Ranger Stormtrak 2025,29500000.0,0 km,Colombo,"Colombo, Cars",2 days,https://ikman.lk/en/ad/ford-ranger-stormtrak-2025-for-sale-colombo,https://i.ikman-st.com/ford-ranger-stormtrak-2025-for-sale-colombo/45af62fc-ec7c-47b9-a1b8-70a5dc051aca/142/107/cropped.jpg,,,,,,,2025.0
BMW F10 Cluster,650003.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/bmw-f10-cluster-for-sale-colombo,https://i.ikman-st.com/bmw-f10-cluster-for-sale-colombo/343caa71-46d1-4a32-bb8c-93049d4cc722/142/107/cropped.jpg,,,,,,,
BMW F10 M5 Style 343 Rims,325000.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/bmw-f10-m5-style-343-rims-for-sale-colombo,https://i.ikman-st.com/bmw-f10-m5-style-343-rims-for-sale-colombo/d0221ab1-2779-48a2-8564-d8af001f7a55/142/107/cropped.jpg,,,,,,,
BMW E90 Steering Rack,125000.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/bmw-e90-steering-rack-for-sale-colombo-1,https://i.ikman-st.com/bmw-e90-steering-rack-for-sale-colombo-1/3dad15f4-e1c0-4030-8530-901340c9e3c6/142/107/cropped.jpg,,,,,,,
BMW F10 Used shock Absorber,29500.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/bmw-f10-used-shock-absorber-for-sale-colombo,https://i.ikman-st.com/bmw-f10-used-shock-absorber-for-sale-colombo/ed7c63c7-bcfe-4dab-8290-0c8568680d37/142/107/cropped.jpg,,,,,,,
Tata Ace EX2 2014,2375000.0,"125,000 km",Anuradhapura,"Anuradhapura, Lorries & Trucks",2 days,https://ikman.lk/en/ad/tata-dimo-batta-ace-ex2-2014-for-sale-anuradhapura,https://i.ikman-st.com/tata-dimo-batta-ace-ex2-2014-for-sale-anuradhapura/b2a86800-6a0d-489e-bd65-f1a1870469ee/142/107/cropped.jpg,,,,,,,2014.0
Bajaj Discover 125 2018,49999.0,"32,000 km",Colombo,"Colombo, Motorbikes",2 days,https://ikman.lk/en/ad/bajaj-discover-125-2018-for-sale-colombo-361,https://i.ikman-st.com/bajaj-discover-125-2018-for-sale-colombo-361/8f54ddd6-af5b-4a5e-8afa-2e1569a445cf/142/107/cropped.jpg,,,,,,,2018.0
F10 Engine Underguard,35000.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/f10-engine-underguard-for-sale-colombo,https://i.ikman-st.com/f10-engine-underguard-for-sale-colombo/73270801-89a8-437f-b26a-caa66826ba86/142/107/cropped.jpg,,,,,,,
F10 520D Differential,175000.0,,Colombo,"Colombo, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/f10-520d-differential-for-sale-colombo,https://i.ikman-st.com/f10-520d-differential-for-sale-colombo/c7a6d107-f717-4033-ae99-63a75ee9f4e5/142/107/cropped.jpg,,,,,,,
Honda Vezel Z PLAY Moonroof 2025,20500000.0,0 km,Colombo,"Colombo, Cars",2 days,https://ikman.lk/en/ad/honda-vezel-z-play-moonroof-2025-for-sale-colombo-232,https://i.ikman-st.com/honda-vezel-z-play-moonroof-2025-for-sale-colombo-232/d546a287-c75f-446f-90fd-90d860379ef8/142/107/cropped.jpg,,,,,,,2025.0
Auto Box,25000.0,,Trincomalee,"Trincomalee, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/there-wheel-j-audio-system-for-sale-trincomalee,https://i.ikman-st.com/there-wheel-j-audio-system-for-sale-trincomalee/3435b17b-428f-4b05-9e29-9f674baa7cb0/142/107/cropped.jpg,,,,,,,
JVC Car Set,9000.0,,Matara,"Matara, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/jvc-car-set-for-sale-matara-1,https://i.ikman-st.com/jvc-car-set-for-sale-matara-1/a212ef37-1b45-403c-9775-9abda93546d8/142/107/cropped.jpg,,,,,,,
Toyota Axio Rent a Car,7833.0,,Colombo,"Colombo, Rentals",2 days,https://ikman.lk/en/ad/toyota-axio-rent-a-car-for-sale-colombo-134,https://i.ikman-st.com/toyota-axio-rent-a-car-for-sale-colombo-134/f286b79b-3b48-44ea-a6dc-106149ddf8f0/142/107/cropped.jpg,,,,,,,
Hero HF Deluxe 2019,390000.0,"35,425 km",Trincomalee,"Trincomalee, Motorbikes",2 days,https://ikman.lk/en/ad/hero-hf-deluxe-2019-for-sale-trincomalee-78,https://i.ikman-st.com/hero-hf-deluxe-2019-for-sale-trincomalee-78/973d4f2e-b45a-4a2c-87e8-78145a9c7d75/142/107/cropped.jpg,,,,,,,2019.0
Toyota Corolla DX 1990,1950000.0,"216,428 km",Ratnapura,"Ratnapura, Cars",2 days,https://ikman.lk/en/ad/toyota-corolla-dx-1990-for-sale-ratnapura,https://i.ikman-st.com/toyota-corolla-dx-1990-for-sale-ratnapura/dcd402c0-8978-40d3-afe5-3c6c6ebc675b/142/107/cropped.jpg,,,,,,,1990.0
Bajaj RE 2015,1430000.0,,Matara,"Matara, Three Wheelers",2 days,https://ikman.lk/en/ad/bajaj-re-2015-for-sale-matara-723,https://i.ikman-st.com/bajaj-re-2015-for-sale-matara-723/ba491e4e-039f-4a07-b8c0-0c390a70afa2/142/107/cropped.jpg,,,,,,,2015.0
Bus for Hire 21-29 Seats,128.0,,Kalutara,"Kalutara, Auto Services",2 days,https://ikman.lk/en/ad/bus-for-hire-21-29-seats-for-sale-kalutara-1,https://i.ikman-st.com/bus-for-hire-21-29-seats-for-sale-kalutara-1/446dc321-8124-481c-8ec3-9f04e5dc34fe/142/107/cropped.jpg,,,,,,,
Yamaha RayZR 2018,420000.0,"28,000 km",Vavuniya,"Vavuniya, Motorbikes",2 days,https://ikman.lk/en/ad/yamaha-rayzr-home-use-2018-for-sale-vavuniya,https://i.ikman-st.com/yamaha-rayzr-home-use-2018-for-sale-vavuniya/c432f65c-a585-4e54-96b5-2dd31bd62c8d/142/107/cropped.jpg,,,,,,,2018.0
Bicycle,40000.0,,Gampaha,"Gampaha, Bicycles",2 days,https://ikman.lk/en/ad/lumstar-bike-for-sale-gampaha,https://i.ikman-st.com/lumstar-bike-for-sale-gampaha/7ac1c675-18fa-4051-93bc-41185ff493cd/142/107/cropped.jpg,,,,,,,
Land Rover Defender X Dynamic HSE PHEV 2025,89500000.0,0 km,Colombo,"Colombo, Cars",2 days,https://ikman.lk/en/ad/land-rover-defender-x-dynamic-hse-phev-2025-for-sale-colombo-30,https://i.ikman-st.com/land-rover-defender-x-dynamic-hse-phev-2025-for-sale-colombo-30/89ea3b8e-872a-4c40-9d35-9bfac859b12e/142/107/cropped.jpg,,,,,,,2025.0
Hero Hunk New 2019,170000.0,"32,000 km",Colombo,"Colombo, Motorbikes",2 days,https://ikman.lk/en/ad/hero-hunk-new-2019-for-sale-colombo-6,https://i.ikman-st.com/hero-hunk-new-2019-for-sale-colombo-6/92a10cbf-6d06-4e9f-a4e4-174a779cb4ef/142/107/cropped.jpg,,,,,,,2019.0
Toyota Alphard Z 2024,57500000.0,0 km,Colombo,"Colombo, Cars",2 days,https://ikman.lk/en/ad/toyota-alphard-z-2024-for-sale-colombo,https://i.ikman-st.com/toyota-alphard-z-2024-for-sale-colombo/046ccc11-b6c8-4dcb-86ac-ed4df34e7c41/142/107/cropped.jpg,,,,,,,2024.0
Nissan Clipper -Buddy van,4833.0,,Colombo,"Colombo, Rentals",2 days,https://ikman.lk/en/ad/nissan-clipper-buddy-van-for-sale-colombo-8,https://i.ikman-st.com/nissan-clipper-buddy-van-for-sale-colombo-8/979119aa-f913-4552-847b-bc7a7cd97c58/142/107/cropped.jpg,,,,,,,
Bajaj Discover 125 2023,620000.0,"5,800 km",Gampaha,"Gampaha, Motorbikes",2 days,https://ikman.lk/en/ad/bajaj-discover-125-2023-for-sale-gampaha-141,https://i.ikman-st.com/bajaj-discover-125-2023-for-sale-gampaha-141/063af2f5-2ee7-417f-9aba-4606930202f1/142/107/cropped.jpg,,,,,,,2023.0
Van for hire KDH,109.0,,Gampaha,"Gampaha, Auto Services",2 days,https://ikman.lk/en/ad/van-for-hire-kdh-for-sale-gampaha-42,https://i.ikman-st.com/van-for-hire-kdh-for-sale-gampaha-42/b5de3950-1880-400c-aaa1-b7a8705f721b/142/107/cropped.jpg,,,,,,,
TVS Jupiter 2014,360000.0,"41,000 km",Colombo,"Colombo, Motorbikes",2 days,https://ikman.lk/en/ad/tvs-jupiter-2014-for-sale-colombo-183,https://i.ikman-st.com/tvs-jupiter-2014-for-sale-colombo-183/bff839dc-9d4a-400a-9585-20a0b7fdddc7/142/107/cropped.jpg,,,,,,,2014.0
TVS Apache Race Edition 2018,610000.0,"68,000 km",Gampaha,"Gampaha, Motorbikes",2 days,https://ikman.lk/en/ad/tvs-apache-race-edition-2018-for-sale-gampaha,https://i.ikman-st.com/tvs-apache-race-edition-2018-for-sale-gampaha/7a6bd0d5-829e-49d3-b025-b7faa43a8692/142/107/cropped.jpg,,,,,,,2018.0
Honda Dio 2012,235000.0,"78,000 km",Kegalle,"Kegalle, Motorbikes",2 days,https://ikman.lk/en/ad/honda-dio-2012-for-sale-kegalle-82,https://i.ikman-st.com/honda-dio-2012-for-sale-kegalle-82/24a81f94-50e7-4773-89f5-e114c748d952/142/107/cropped.jpg,,,,,,,2012.0
TVS Ntorq 125 2019,180000.0,"36,000 km",Colombo,"Colombo, Motorbikes",2 days,https://ikman.lk/en/ad/tvs-ntorq-125-2019-for-sale-colombo-782,https://i.ikman-st.com/tvs-ntorq-125-2019-for-sale-colombo-782/6890407b-acf6-451c-9fa5-c7b90dbf83ef/142/107/cropped.jpg,,,,,,,2019.0
Bus for Hire Non A/c,168.0,,Kandy,"Kandy, Auto Services",2 days,https://ikman.lk/en/ad/bus-for-hire-non-a-c-for-sale-kandy-4,https://i.ikman-st.com/bus-for-hire-non-a-c-for-sale-kandy-4/d3a97c67-fba2-48f7-98d2-6377d225722b/142/107/cropped.jpg,,,,,,,
Bajaj CT100 2014,250000.0,"56,000 km",Puttalam,"Puttalam, Motorbikes",2 days,https://ikman.lk/en/ad/bajaj-ct100-ct-100-2014-for-sale-puttalam,https://i.ikman-st.com/bajaj-ct100-ct-100-2014-for-sale-puttalam/07fa03f7-3f7d-4bac-915f-a051b79ec8ca/142/107/cropped.jpg,,,,,,,2014.0
TVS Ntorq 125 2025,460000.0,"1,850 km",Kandy,"Kandy, Motorbikes",2 days,https://ikman.lk/en/ad/tvs-ntorq-125-race-education-2025-for-sale-kandy,https://i.ikman-st.com/tvs-ntorq-125-race-education-2025-for-sale-kandy/8d781b2a-6b2d-4b55-9856-d5dda76aca67/142/107/cropped.jpg,,,,,,,2025.0
Suzuki Wagon R Car for Rent,,,Colombo,"Colombo, Rentals",2 days,https://ikman.lk/en/ad/suzuki-wagon-r-car-for-rent-for-sale-colombo-929,https://i.ikman-st.com/suzuki-wagon-r-car-for-rent-for-sale-colombo-929/eb5fd521-5fb6-4883-9821-01701fc08068/142/107/cropped.jpg,,,,,,,
GP 1 Tail Light,10000.0,,Gampaha,"Gampaha, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/gp-1-tail-light-for-sale-gampaha,https://i.ikman-st.com/gp-1-tail-light-for-sale-gampaha/9d5af0fc-2d5a-495f-a200-b69f49f57fcc/142/107/cropped.jpg,,,,,,,
AC 9/14 Seater Van for Hire,,,Colombo,"Colombo, Auto Services",2 days,https://ikman.lk/en/ad/ac-9-14-seater-van-for-hire-for-sale-colombo-32,https://i.ikman-st.com/ac-9-14-seater-van-for-hire-for-sale-colombo-32/721aed24-cf06-49f1-997c-fe6ef2586fd2/142/107/cropped.jpg,,,,,,,
Bajaj Three Wheeler 1995,620000.0,,Gampaha,"Gampaha, Three Wheelers",2 days,https://ikman.lk/en/ad/bajaj-2stock-1995-for-sale-gampaha,https://i.ikman-st.com/bajaj-2stock-1995-for-sale-gampaha/1b2b3dbb-2729-4666-b7b4-bc8c5b946886/142/107/cropped.jpg,,,,,,,1995.0
Toyota Prius 4th Gen Gas Shock Absorber ( Front ),10985.0,,Gampaha,"Gampaha, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/toyota-prius-4th-gen-gas-shock-absorber-front-for-sale-gampaha-1,https://i.ikman-st.com/toyota-prius-4th-gen-gas-shock-absorber-front-for-sale-gampaha-1/8f57135f-3640-43f6-a95c-8a8fff6cf010/142/107/cropped.jpg,,,,,,,
Toyota Aqua Gas Shock Absorber (Front),9985.0,,Gampaha,"Gampaha, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/toyota-aqua-gas-shock-absorber-front-for-sale-gampaha-97,https://i.ikman-st.com/toyota-aqua-gas-shock-absorber-front-for-sale-gampaha-97/9e07c1f8-b560-4e9d-a372-264453a27a85/142/107/cropped.jpg,,,,,,,
Suzuki Astar Gas Shock Absorber ( Front ),8985.0,,Gampaha,"Gampaha, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/suzuki-astar-gas-shock-absorber-front-for-sale-gampaha-41,https://i.ikman-st.com/suzuki-astar-gas-shock-absorber-front-for-sale-gampaha-41/1734554d-856d-48ef-be19-4148a1237b82/142/107/cropped.jpg,,,,,,,
Nissan K11 Gas Shock Absorber ( Front ),8985.0,,Gampaha,"Gampaha, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/nissan-k11-gas-shock-absorber-front-for-sale-gampaha-1,https://i.ikman-st.com/nissan-k11-gas-shock-absorber-front-for-sale-gampaha-1/2e64c9e3-7f96-4d73-a325-39f8187140ff/142/107/cropped.jpg,,,,,,,
Zotye Z 100 Gas Shock Absorbers (front),8985.0,,Puttalam,"Puttalam, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/zotye-z-100-gas-shock-absorbers-front-for-sale-puttalam-1,https://i.ikman-st.com/zotye-z-100-gas-shock-absorbers-front-for-sale-puttalam-1/a8260c07-5e48-4bc3-ada8-94060835ed8c/142/107/cropped.jpg,,,,,,,
Suzuki Wagon R2015 Gas Shock Absorber ( Front ),8985.0,,Gampaha,"Gampaha, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/suzuki-wagon-r2015-gas-shock-absorber-front-for-sale-gampaha,https://i.ikman-st.com/suzuki-wagon-r2015-gas-shock-absorber-front-for-sale-gampaha/b5152172-f195-4477-be7e-fa7b3d0f2afd/142/107/cropped.jpg,,,,,,,
Volkswagen Beetle Gas Shock Absorber ( Front ),9985.0,,Gampaha,"Gampaha, Auto Parts & Accessories",2 days,https://ikman.lk/en/ad/volkswagen-beetle-gas-shock-absorber-front-for-sale-gampaha-2,https://i.ikman-st.com/volkswagen-beetle-gas-shock-absorber-front-for-sale-gampaha-2/f3e438dc-ae1e-4220-bb1d-101d8b9826ef/142/107/cropped.jpg,,,,,,,
Mercedes Benz GLB 200 AMG Premium Plus 2020,26000000.0,"78,000 km",Colombo,"Colombo, Cars",2 days,https://ikman.lk/en/ad/mercedes-benz-glb-200-amg-premium-plus-2020-for-sale-colombo-17,https://i.ikman-st.com/mercedes-benz-glb-200-amg-premium-plus-2020-for-sale-colombo-17/2d4ccf95-e05b-40d5-8875-d85c2ca3d609/142/107/cropped.jpg,,,,,,,2020.0
Audi A3 S Line Tech Pack #2 2025,35000000.0,0 km,Colombo,"Colombo, Cars",2 days,https://ikman.lk/en/ad/audi-a3-s-line-tech-pack-2-2025-for-sale-colombo,https://i.ikman-st.com/audi-a3-s-line-tech-pack-2-2025-for-sale-colombo/768fb41b-72b7-4d2a-9766-0a2f21bfbd30/142/107/cropped.jpg,,,,,,,2025.0
